date,year,market,currency,price,dayofweek,month,day,is_weekend,day_sin,day_cos,lag_1,lag_2,lag_3,lag_5,lag_7,lag_14,lag_30,roll_mean_7d,roll_mean_30d,roll_std_30d,return_1d,momentum_7d
2022-03-01,2022,EU_ETS,EUR,81.38,1,3,1,0,0.85840154,0.5129784,80.71,92.04,93.75,92.84,92.94,88.17,87.19,90.6443,88.16,3.6069,0.0083,-11.56
2022-03-02,2022,EU_ETS,EUR,72.12,2,3,2,0,0.86709857,0.49813664,81.38,80.71,92.04,88.15,94.08,88.27,85.21,88.9929,87.9663,3.811,-0.1138,-21.96
2022-03-03,2022,EU_ETS,EUR,72.87,3,3,3,0,0.875539,0.48314747,72.12,81.38,80.71,93.75,92.84,92.64,82.92,85.8557,87.53,4.7669,0.0104,-19.97
2022-03-04,2022,EU_ETS,EUR,67.0,4,3,4,0,0.88372034,0.46801534,72.87,72.12,81.38,92.04,88.15,91.93,86.72,83.0029,87.195,5.4116,-0.0806,-21.15
2022-03-07,2022,EU_ETS,EUR,61.61,0,3,7,0,0.90668607,0.42180607,67.0,72.87,72.12,80.71,93.75,88.92,84.4,79.9814,86.5377,6.5493,-0.0804,-32.14
2022-03-08,2022,EU_ETS,EUR,61.15,1,3,8,0,0.91380763,0.40614724,61.61,67.0,72.87,81.38,92.04,87.93,84.2,75.39,85.778,7.9729,-0.0075,-30.89
2022-03-09,2022,EU_ETS,EUR,63.23,2,3,9,0,0.9206588,0.39036822,61.15,61.61,67.0,72.12,80.71,89.16,87.61,70.9771,85.0097,9.1534,0.034,-17.48
2022-03-10,2022,EU_ETS,EUR,61.43,3,3,10,0,0.9272376,0.37447366,63.23,61.15,61.61,72.87,81.38,92.94,80.78,68.48,84.197,9.9612,-0.0285,-19.95
2022-03-11,2022,EU_ETS,EUR,60.27,4,3,11,0,0.9335419,0.35846832,61.43,63.23,61.15,67.0,72.12,94.08,87.71,65.63,83.552,10.7827,-0.0189,-11.85
2022-03-14,2022,EU_ETS,EUR,60.8,0,3,14,0,0.95079035,0.3098349,60.27,61.43,63.23,61.61,72.87,92.84,85.23,63.9371,82.6373,11.5541,0.0088,-12.07
2022-03-15,2022,EU_ETS,EUR,61.39,1,3,15,0,0.95597935,0.29343396,60.8,60.27,61.43,61.15,67.0,88.15,85.44,62.2129,81.823,12.2075,0.0097,-5.61
2022-03-16,2022,EU_ETS,EUR,61.21,2,3,16,0,0.9608854,0.27694622,61.39,60.8,60.27,63.23,61.61,93.75,91.57,61.4114,81.0213,12.7398,-0.0029,-0.4
2022-03-17,2022,EU_ETS,EUR,64.35,3,3,17,0,0.96550715,0.26037648,61.21,61.39,60.8,61.43,61.15,92.04,86.26,61.3543,80.0093,13.0744,0.0513,3.2
2022-03-18,2022,EU_ETS,EUR,64.46,4,3,18,0,0.9698432,0.24372971,64.35,61.21,61.39,60.27,63.23,80.71,89.76,61.8114,79.279,13.3228,0.0017,1.23
2022-03-21,2022,EU_ETS,EUR,60.78,0,3,21,0,0.98112464,0.19337648,64.46,64.35,61.21,60.8,61.43,81.38,88.91,61.9871,78.4357,13.4367,-0.0571,-0.65
2022-03-22,2022,EU_ETS,EUR,63.38,1,3,22,0,0.98430586,0.17647098,60.78,64.46,64.35,61.39,60.27,72.12,89.36,61.8943,77.498,13.6602,0.0428,3.11
2022-03-23,2022,EU_ETS,EUR,63.64,2,3,23,0,0.9871958,0.15951325,63.38,60.78,64.46,61.21,60.8,72.87,88.17,62.3386,76.632,13.7058,0.0041,2.84
2022-03-24,2022,EU_ETS,EUR,62.53,3,3,24,0,0.9897936,0.14250833,63.64,63.38,60.78,64.35,61.39,67.0,88.27,62.7443,75.8143,13.7254,-0.0174,1.14
2022-03-25,2022,EU_ETS,EUR,64.69,4,3,25,0,0.9920985,0.12546124,62.53,63.64,63.38,64.46,61.21,61.61,92.64,62.9071,74.9563,13.7244,0.0345,3.48
2022-03-28,2022,EU_ETS,EUR,67.06,0,3,28,0,0.99724954,0.07411742,64.69,62.53,63.64,60.78,64.35,61.15,91.93,63.4043,74.0247,13.4281,0.0366,2.71
2022-03-29,2022,EU_ETS,EUR,66.34,1,3,29,0,0.9983769,0.056952197,67.06,64.69,62.53,63.38,64.46,63.23,88.92,63.7914,73.1957,13.0468,-0.0107,1.88
2022-03-30,2022,EU_ETS,EUR,67.33,2,3,30,0,0.99920887,0.039770115,66.34,67.06,64.69,63.64,60.78,61.43,87.93,64.06,72.443,12.7565,0.0149,6.55
2022-03-31,2022,EU_ETS,EUR,64.16,3,3,31,0,0.99974513,0.022576263,67.33,66.34,67.06,62.53,63.38,60.27,89.16,64.9957,71.7563,12.4447,-0.0471,0.78
2022-04-01,2022,EU_ETS,EUR,65.6,4,4,1,0,0.9999856,0.0053757317,64.16,67.33,66.34,64.69,63.64,60.8,92.94,65.1071,70.923,12.0706,0.0224,1.96
2022-04-04,2022,EU_ETS,EUR,64.95,0,4,4,0,0.9989315,-0.046215046,65.6,64.16,67.33,67.06,62.53,61.39,94.08,65.3871,70.0117,11.3623,-0.0099,2.42
2022-04-05,2022,EU_ETS,EUR,66.82,1,4,5,0,0.99798876,-0.0633914,64.95,65.6,64.16,66.34,64.69,61.21,92.84,65.7329,69.0407,10.4419,0.0288,2.13
2022-04-06,2022,EU_ETS,EUR,67.2,2,4,6,0,0.99675065,-0.080549,66.82,64.95,65.6,67.33,67.06,64.35,88.15,66.0371,68.1733,9.4284,0.0057,0.14
2022-04-07,2022,EU_ETS,EUR,68.49,3,4,7,0,0.9952176,-0.09768277,67.2,66.82,64.95,64.16,66.34,64.46,93.75,66.0571,67.475,8.6407,0.0192,2.15
2022-04-08,2022,EU_ETS,EUR,69.33,4,4,8,0,0.9933901,-0.11478762,68.49,67.2,66.82,65.6,67.33,60.78,92.04,66.3643,66.633,7.0822,0.0123,2.0
2022-04-11,2022,EU_ETS,EUR,68.93,0,4,11,0,0.9861463,-0.16587819,69.33,68.49,67.2,64.95,64.16,63.38,80.71,66.65,65.876,5.2494,-0.0058,4.77
2022-04-12,2022,EU_ETS,EUR,66.53,1,4,12,0,0.98314697,-0.18281692,68.93,69.33,68.49,66.82,65.6,63.64,81.38,67.3314,65.4833,4.4867,-0.0348,0.93
2022-04-13,2022,EU_ETS,EUR,65.93,2,4,13,0,0.9798568,-0.19970155,66.53,68.93,69.33,67.2,64.95,62.53,72.12,67.4643,64.9883,3.3468,-0.009,0.98
2022-04-14,2022,EU_ETS,EUR,69.32,3,4,14,0,0.97627664,-0.21652709,65.93,66.53,68.93,68.49,66.82,64.69,72.87,67.6043,64.782,3.0714,0.0514,2.5
2022-04-15,2022,EU_ETS,EUR,71.27,4,4,15,0,0.9724076,-0.23328854,69.32,65.93,66.53,69.33,67.2,67.06,67.0,67.9614,64.6637,2.806,0.0281,4.07
2022-04-18,2022,EU_ETS,EUR,69.26,0,4,18,0,0.9590789,-0.283139,71.27,69.32,65.93,68.93,68.49,66.34,61.61,68.5429,64.806,3.0281,-0.0282,0.77
2022-04-19,2022,EU_ETS,EUR,66.92,1,4,19,0,0.9540666,-0.29959476,69.26,71.27,69.32,66.53,69.33,67.33,61.15,68.6529,65.061,3.0715,-0.0338,-2.41
2022-04-20,2022,EU_ETS,EUR,73.48,2,4,20,0,0.9487719,-0.31596187,66.92,69.26,71.27,65.93,68.93,64.16,63.23,68.3086,65.2533,2.9979,0.098,4.55
2022-04-21,2022,EU_ETS,EUR,70.83,3,4,21,0,0.9431965,-0.3322355,73.48,66.92,69.26,69.32,66.53,65.6,61.43,68.9586,65.595,3.3255,-0.0361,4.3
2022-04-22,2022,EU_ETS,EUR,70.49,4,4,22,0,0.9373419,-0.34841082,70.83,73.48,66.92,71.27,65.93,64.95,60.27,69.5729,65.9083,3.3622,-0.0048,4.56
2022-04-25,2022,EU_ETS,EUR,68.82,0,4,25,0,0.91812146,-0.39629912,70.49,70.83,73.48,69.26,69.32,66.82,60.8,70.2243,66.249,3.2882,-0.0237,-0.5
2022-04-26,2022,EU_ETS,EUR,71.11,1,4,26,0,0.91116863,-0.41203365,68.82,70.49,70.83,66.92,71.27,67.2,61.39,70.1529,66.5163,3.1531,0.0333,-0.16
2022-04-27,2022,EU_ETS,EUR,72.54,2,4,27,0,0.9039462,-0.42764622,71.11,68.82,70.49,73.48,69.26,68.49,61.21,70.13,66.8403,3.1072,0.0201,3.28
2022-04-28,2022,EU_ETS,EUR,72.43,3,4,28,0,0.89645624,-0.44313222,72.54,71.11,68.82,70.83,66.92,69.33,64.35,70.5986,67.218,3.0878,-0.0015,5.51
2022-04-29,2022,EU_ETS,EUR,70.54,4,4,29,0,0.888701,-0.45848712,72.43,72.54,71.11,70.49,73.48,68.93,64.46,71.3857,67.4873,3.18,-0.0261,-2.94
2022-05-02,2022,EU_ETS,EUR,72.31,0,5,2,0,0.8638671,-0.5037198,70.54,72.43,72.54,68.82,70.83,66.53,60.78,70.9657,67.69,3.1742,0.0251,1.48
2022-05-03,2022,EU_ETS,EUR,71.52,1,5,3,0,0.8550745,-0.51850516,72.31,70.54,72.43,71.11,70.49,65.93,63.38,71.1771,68.0743,3.002,-0.0109,1.03
2022-05-04,2022,EU_ETS,EUR,75.95,2,5,4,0,0.84602886,-0.5331371,71.52,72.31,70.54,72.54,68.82,69.32,63.64,71.3243,68.3457,2.9301,0.0619,7.13
2022-05-05,2022,EU_ETS,EUR,74.73,3,5,5,0,0.8367329,-0.5476112,75.95,71.52,72.31,72.43,71.11,71.27,62.53,72.3429,68.756,3.1051,-0.0161,3.62
2022-05-06,2022,EU_ETS,EUR,72.34,4,5,6,0,0.8271893,-0.5619233,74.73,75.95,71.52,70.54,72.54,69.26,64.69,72.86,69.1627,3.0602,-0.032,-0.2
2022-05-09,2022,EU_ETS,EUR,71.83,0,5,9,0,0.7971016,-0.60384524,72.34,74.73,75.95,72.31,72.43,66.92,67.06,72.8314,69.4177,2.9926,-0.0071,-0.6
2022-05-10,2022,EU_ETS,EUR,74.7,1,5,10,0,0.78659654,-0.6174673,71.83,72.34,74.73,71.52,70.54,73.48,66.34,72.7457,69.5767,2.9897,0.04,4.16
2022-05-11,2022,EU_ETS,EUR,73.49,2,5,11,0,0.77585876,-0.63090664,74.7,71.83,72.34,75.95,72.31,70.83,67.33,73.34,69.8553,3.0663,-0.0162,1.18
2022-05-12,2022,EU_ETS,EUR,73.85,3,5,12,0,0.7648914,-0.64415926,73.49,74.7,71.83,74.73,71.52,70.49,64.16,73.5086,70.0607,3.0974,0.0049,2.33
2022-05-13,2022,EU_ETS,EUR,72.75,4,5,13,0,0.7536977,-0.6572213,73.85,73.49,74.7,72.34,75.95,68.82,65.6,73.8414,70.3837,2.9632,-0.0149,-3.2
2022-05-16,2022,EU_ETS,EUR,73.63,0,5,16,0,0.7187919,-0.6952253,72.75,73.85,73.49,71.83,74.73,71.11,64.95,73.3843,70.622,2.8506,0.0121,-1.1
2022-05-17,2022,EU_ETS,EUR,76.04,1,5,17,0,0.70672655,-0.7074868,73.63,72.75,73.85,74.7,72.34,72.54,66.82,73.2271,70.9113,2.6911,0.0327,3.7
2022-05-18,2022,EU_ETS,EUR,75.45,2,5,18,0,0.6944521,-0.7195389,76.04,73.63,72.75,73.49,71.83,72.43,67.2,73.7557,71.2187,2.7339,-0.0078,3.62
2022-05-19,2022,EU_ETS,EUR,81.08,3,5,19,0,0.68197215,-0.73137814,75.45,76.04,73.63,73.85,74.7,70.54,68.49,74.2729,71.4937,2.7306,0.0746,6.38
2022-05-20,2022,EU_ETS,EUR,77.54,4,5,20,0,0.66929036,-0.7430009,81.08,75.45,76.04,72.75,73.49,72.31,69.33,75.1843,71.9133,3.1831,-0.0437,4.05
2022-05-23,2022,EU_ETS,EUR,74.88,0,5,23,0,0.6300721,-0.77653664,77.54,81.08,75.45,73.63,73.85,71.52,68.93,75.7629,72.187,3.3039,-0.0343,1.03
2022-05-24,2022,EU_ETS,EUR,74.37,1,5,24,0,0.6166212,-0.78726,74.88,77.54,81.08,76.04,72.75,75.95,66.53,75.91,72.3853,3.2802,-0.0068,1.62
2022-05-25,2022,EU_ETS,EUR,78.28,2,5,25,0,0.6029879,-0.79775035,74.37,74.88,77.54,75.45,73.63,74.73,65.93,76.1414,72.6467,3.1052,0.0526,4.65
2022-05-26,2022,EU_ETS,EUR,76.96,3,5,26,0,0.58917606,-0.8080047,78.28,74.37,74.88,81.08,76.04,72.34,69.32,76.8057,73.0583,3.001,-0.0169,0.92
2022-05-27,2022,EU_ETS,EUR,80.59,4,5,27,0,0.57518995,-0.81801987,76.96,78.28,74.37,77.54,75.45,71.83,71.27,76.9371,73.313,2.997,0.0472,5.14
2022-05-30,2022,EU_ETS,EUR,79.17,0,5,30,0,0.53222716,-0.8466016,80.59,76.96,78.28,74.88,81.08,74.7,69.26,77.6714,73.6237,3.2502,-0.0176,-1.91
2022-05-31,2022,EU_ETS,EUR,75.02,1,5,31,0,0.5175855,-0.8556315,79.17,80.59,76.96,74.37,77.54,73.49,66.92,77.3986,73.954,3.2947,-0.0524,-2.52
2022-06-01,2022,EU_ETS,EUR,77.07,2,6,1,0,0.50279075,-0.8644082,75.02,79.17,80.59,78.28,74.88,73.85,73.48,77.0386,74.224,3.0188,0.0273,2.19
2022-06-02,2022,EU_ETS,EUR,77.95,3,6,2,0,0.48784715,-0.8729291,77.07,75.02,79.17,76.96,74.37,72.75,70.83,77.3514,74.3437,3.0591,0.0114,3.58
2022-06-03,2022,EU_ETS,EUR,80.38,4,6,3,0,0.47275922,-0.8811917,77.95,77.07,75.02,80.59,78.28,73.63,70.49,77.8629,74.581,3.0533,0.0312,2.1
2022-06-06,2022,EU_ETS,EUR,78.08,0,6,6,0,0.4266741,-0.9044055,80.38,77.95,77.07,79.17,76.96,76.04,68.82,78.1629,74.9107,3.1294,-0.0286,1.12
2022-06-07,2022,EU_ETS,EUR,80.69,1,6,7,0,0.41105375,-0.9116111,78.08,80.38,77.95,75.02,80.59,75.45,71.11,78.3229,75.2193,2.96,0.0334,0.1
2022-06-08,2022,EU_ETS,EUR,77.96,2,6,8,0,0.3953118,-0.918547,80.69,78.08,80.38,77.07,79.17,81.08,72.54,78.3371,75.5387,3.0176,-0.0338,-1.21
2022-06-09,2022,EU_ETS,EUR,80.84,3,6,9,0,0.37945285,-0.9252111,77.96,80.69,78.08,77.95,75.02,77.54,72.43,78.1643,75.7193,2.994,0.0369,5.82
2022-06-10,2022,EU_ETS,EUR,81.8,4,6,10,0,0.3634816,-0.93160135,80.84,77.96,80.69,80.38,77.07,74.88,70.54,78.9957,75.9997,3.0682,0.0119,4.73
2022-06-13,2022,EU_ETS,EUR,84.76,0,6,13,0,0.3149416,-0.94911104,81.8,80.84,77.96,78.08,77.95,74.37,72.31,79.6714,76.375,3.066,0.0362,6.81
2022-06-14,2022,EU_ETS,EUR,82.44,1,6,14,0,0.29856881,-0.9543881,84.76,81.8,80.84,80.69,80.38,78.28,71.52,80.6443,76.79,3.3282,-0.0274,2.06
2022-06-15,2022,EU_ETS,EUR,80.5,2,6,15,0,0.28210765,-0.9593828,82.44,84.76,81.8,77.96,78.08,76.96,75.95,80.9386,77.154,3.3291,-0.0235,2.42
2022-06-16,2022,EU_ETS,EUR,85.51,3,6,16,0,0.26556304,-0.9640935,80.5,82.44,84.76,80.84,80.69,80.59,74.73,81.2843,77.3057,3.3757,0.0622,4.82
2022-06-17,2022,EU_ETS,EUR,82.22,4,6,17,0,0.24893981,-0.968519,85.51,80.5,82.44,81.8,77.96,79.17,72.34,81.9729,77.665,3.6543,-0.0385,4.26
2022-06-20,2022,EU_ETS,EUR,84.89,0,6,20,0,0.19864795,-0.9800709,82.22,85.51,80.5,84.76,80.84,75.02,71.83,82.5814,77.9943,3.6027,0.0325,4.05
2022-06-21,2022,EU_ETS,EUR,82.22,1,6,21,0,0.18175979,-0.98334295,84.89,82.22,85.51,82.44,81.8,77.07,74.7,83.16,78.4297,3.6211,-0.0315,0.42
2022-06-22,2022,EU_ETS,EUR,83.9,2,6,22,0,0.16481784,-0.986324,82.22,84.89,82.22,80.5,84.76,77.95,73.49,83.22,78.6803,3.6143,0.0204,-0.86
2022-06-23,2022,EU_ETS,EUR,82.27,3,6,23,0,0.14782713,-0.9890132,83.9,82.22,84.89,85.51,82.44,80.38,73.85,83.0971,79.0273,3.5985,-0.0194,-0.17
2022-06-24,2022,EU_ETS,EUR,84.83,4,6,24,0,0.13079268,-0.9914097,82.27,83.9,82.22,82.22,80.5,78.08,72.75,83.0729,79.308,3.508,0.0311,4.33
2022-06-27,2022,EU_ETS,EUR,86.54,0,6,27,0,0.0794773,-0.99683666,84.83,82.27,83.9,84.89,85.51,80.69,73.63,83.6914,79.7107,3.4215,0.0202,1.03
2022-06-28,2022,EU_ETS,EUR,83.99,1,6,28,0,0.06231838,-0.9980563,86.54,84.83,82.27,82.22,82.22,77.96,76.04,83.8386,80.141,3.4422,-0.0295,1.77
2022-06-29,2022,EU_ETS,EUR,84.09,2,6,29,0,0.04514102,-0.99898064,83.99,86.54,84.83,83.9,84.89,80.84,75.45,84.0914,80.406,3.4215,0.0012,-0.8
2022-06-30,2022,EU_ETS,EUR,86.25,3,6,30,0,0.027950298,-0.9996093,84.09,83.99,86.54,82.27,82.22,81.8,81.08,83.9771,80.694,3.3529,0.0257,4.03
2022-07-01,2022,EU_ETS,EUR,83.95,4,7,1,0,0.010751308,-0.9999422,86.25,84.09,83.99,84.83,83.9,84.76,77.54,84.5529,80.8663,3.503,-0.0267,0.05
2022-07-04,2022,EU_ETS,EUR,83.15,0,7,4,0,-0.040844392,-0.99916553,83.95,86.25,84.09,86.54,82.27,82.44,74.88,84.56,81.08,3.4885,-0.0095,0.88
2022-07-05,2022,EU_ETS,EUR,87.36,1,7,5,0,-0.05802557,-0.9983151,83.15,83.95,86.25,83.99,84.83,80.5,74.37,84.6857,81.3557,3.3036,0.0506,2.53
2022-07-06,2022,EU_ETS,EUR,86.58,2,7,6,0,-0.075189576,-0.99716926,87.36,83.15,83.95,84.09,86.54,85.51,78.28,85.0471,81.7887,3.2062,-0.0089,0.04
2022-07-07,2022,EU_ETS,EUR,86.75,3,7,7,0,-0.092331335,-0.9957283,86.58,87.36,83.15,86.25,83.99,82.22,76.96,85.0529,82.0653,3.2508,0.002,2.76
2022-07-08,2022,EU_ETS,EUR,88.4,4,7,8,0,-0.109445766,-0.99399275,86.75,86.58,87.36,83.95,84.09,84.89,80.59,85.4471,82.3917,3.2118,0.019,4.31
2022-07-11,2022,EU_ETS,EUR,89.38,0,7,11,0,-0.16057454,-0.9870237,88.4,86.75,86.58,83.15,86.25,82.22,79.17,86.0629,82.652,3.3732,0.0111,3.13
2022-07-12,2022,EU_ETS,EUR,87.79,1,7,12,0,-0.17752916,-0.98411554,89.38,88.4,86.75,87.36,83.95,83.9,75.02,86.51,82.9923,3.5216,-0.0178,3.84
2022-07-13,2022,EU_ETS,EUR,85.92,2,7,13,0,-0.19443122,-0.98091614,87.79,89.38,88.4,86.58,83.15,82.27,77.07,87.0586,83.418,3.2888,-0.0213,2.77
2022-07-14,2022,EU_ETS,EUR,87.18,3,7,14,0,-0.21127576,-0.97742647,85.92,87.79,89.38,86.75,87.36,84.83,77.95,87.4543,83.713,3.0907,0.0147,-0.18
2022-07-15,2022,EU_ETS,EUR,90.12,4,7,15,0,-0.22805777,-0.9736476,87.18,85.92,87.79,88.4,86.58,86.54,80.38,87.4286,84.0207,2.9536,0.0337,3.54
2022-07-18,2022,EU_ETS,EUR,89.78,0,7,18,0,-0.27797914,-0.9605871,90.12,87.18,85.92,89.38,86.75,83.99,78.08,87.9343,84.3453,3.0725,-0.0038,3.03
2022-07-19,2022,EU_ETS,EUR,88.47,1,7,19,0,-0.2944616,-0.9556633,89.78,90.12,87.18,87.79,88.4,84.09,80.69,88.3671,84.7353,2.9913,-0.0146,0.07
2022-07-20,2022,EU_ETS,EUR,88.17,2,7,20,0,-0.31085697,-0.9504567,88.47,89.78,90.12,85.92,89.38,86.25,77.96,88.3771,84.9947,2.9656,-0.0034,-1.21
2022-07-21,2022,EU_ETS,EUR,91.54,3,7,21,0,-0.32716033,-0.9449688,88.17,88.47,89.78,87.18,87.79,83.95,80.84,88.2043,85.335,2.7049,0.0382,3.75
2022-07-22,2022,EU_ETS,EUR,89.86,4,7,22,0,-0.34336686,-0.93920135,91.54,88.17,88.47,90.12,85.92,83.15,81.8,88.74,85.6917,2.7957,-0.0184,3.94
2022-07-25,2022,EU_ETS,EUR,92.75,0,7,25,0,-0.39135784,-0.92023855,89.86,91.54,88.17,89.78,87.18,87.36,84.76,89.3029,85.9603,2.7961,0.0322,5.57
2022-07-26,2022,EU_ETS,EUR,93.27,1,7,26,0,-0.4071295,-0.91337043,92.75,89.86,91.54,88.47,90.12,86.58,82.44,90.0986,86.2267,3.0471,0.0056,3.15
2022-07-27,2022,EU_ETS,EUR,90.75,2,7,27,0,-0.42278066,-0.90623206,93.27,92.75,89.86,88.17,89.78,86.75,80.5,90.5486,86.5877,3.2196,-0.027,0.97
2022-07-28,2022,EU_ETS,EUR,93.89,3,7,28,0,-0.43830672,-0.89882547,90.75,93.27,92.75,91.54,88.47,88.4,85.51,90.6871,86.9293,3.0927,0.0346,5.42
2022-07-29,2022,EU_ETS,EUR,92.23,4,7,29,0,-0.45370308,-0.8911529,93.89,90.75,93.27,89.86,88.17,89.38,82.22,91.4614,87.2087,3.3294,-0.0177,4.06
2022-08-01,2022,EU_ETS,EUR,93.2,0,8,1,0,-0.4990686,-0.8665625,92.23,93.89,90.75,92.75,91.54,87.79,84.89,92.0414,87.5423,3.3138,0.0105,1.66
2022-08-02,2022,EU_ETS,EUR,87.85,1,8,2,0,-0.513901,-0.8578495,93.2,92.23,93.89,93.27,89.86,85.92,82.22,92.2786,87.8193,3.4297,-0.0574,-2.01
2022-08-03,2022,EU_ETS,EUR,90.79,2,8,3,0,-0.5285813,-0.8488827,87.85,93.2,92.23,90.75,92.75,87.18,83.9,91.9914,88.007,3.2628,0.0335,-1.96
2022-08-04,2022,EU_ETS,EUR,91.13,3,8,4,0,-0.54310524,-0.83966464,90.79,87.85,93.2,93.89,93.27,90.12,82.27,91.7114,88.2367,3.2057,0.0037,-2.14
2022-08-05,2022,EU_ETS,EUR,92.72,4,8,5,0,-0.5574684,-0.8301981,91.13,90.79,87.85,92.23,90.75,89.78,84.83,91.4057,88.532,3.0409,0.0174,1.97
2022-08-08,2022,EU_ETS,EUR,94.39,0,8,8,0,-0.5995515,-0.8003362,92.72,91.13,90.79,93.2,93.89,88.47,86.54,91.6871,88.795,3.0509,0.018,0.5
2022-08-09,2022,EU_ETS,EUR,94.71,1,8,9,0,-0.6132298,-0.78990453,94.39,92.72,91.13,87.85,92.23,88.17,83.99,91.7586,89.0567,3.1845,0.0034,2.48
2022-08-10,2022,EU_ETS,EUR,95.25,2,8,10,0,-0.6267267,-0.7792391,94.71,94.39,92.72,90.79,93.2,91.54,84.09,92.1129,89.414,3.1978,0.0057,2.05
2022-08-11,2022,EU_ETS,EUR,93.18,3,8,11,0,-0.64003813,-0.76834315,95.25,94.71,94.39,91.13,87.85,89.86,86.25,92.4057,89.786,3.2062,-0.0217,5.33
2022-08-12,2022,EU_ETS,EUR,96.67,4,8,12,0,-0.6531601,-0.7572198,93.18,95.25,94.71,92.72,90.79,92.75,83.95,93.1671,90.017,3.1923,0.0375,5.88
2022-08-15,2022,EU_ETS,EUR,100.1,0,8,15,0,-0.69135123,-0.72251886,96.67,93.18,95.25,94.39,91.13,93.27,83.15,94.0071,90.441,3.2034,0.0355,8.97
2022-08-16,2022,EU_ETS,EUR,95.05,1,8,16,0,-0.7036774,-0.7105196,100.1,96.67,93.18,94.71,92.72,90.75,87.36,95.2886,91.006,3.3639,-0.0504,2.33
2022-08-17,2022,EU_ETS,EUR,94.54,2,8,17,0,-0.71579534,-0.69831014,95.05,100.1,96.67,95.25,94.39,93.89,86.58,95.6214,91.2623,3.3695,-0.0054,0.15
2022-08-18,2022,EU_ETS,EUR,94.7,3,8,18,0,-0.7277015,-0.685894,94.54,95.05,100.1,93.18,94.71,92.23,86.75,95.6429,91.5277,3.3007,0.0017,-0.01
2022-08-19,2022,EU_ETS,EUR,96.77,4,8,19,0,-0.7393923,-0.6732749,94.7,94.54,95.05,96.67,95.25,93.2,88.4,95.6414,91.7927,3.2221,0.0219,1.52
2022-08-22,2022,EU_ETS,EUR,95.96,0,8,22,0,-0.77313834,-0.63423747,96.77,94.7,94.54,100.1,93.18,87.85,89.38,95.8586,92.0717,3.2801,-0.0084,2.78
2022-08-23,2022,EU_ETS,EUR,93.32,1,8,23,0,-0.7839338,-0.6208444,95.96,96.77,94.7,95.05,96.67,90.79,87.79,96.2557,92.291,3.3137,-0.0275,-3.35
2022-08-24,2022,EU_ETS,EUR,94.18,2,8,24,0,-0.7944973,-0.6072676,93.32,95.96,96.77,94.54,100.1,91.13,85.92,95.7771,92.4753,3.2068,0.0092,-5.92
2022-08-25,2022,EU_ETS,EUR,100.42,3,8,25,0,-0.8048257,-0.59351116,94.18,93.32,95.96,94.7,95.05,92.72,87.18,94.9314,92.7507,2.9704,0.0663,5.37
2022-08-26,2022,EU_ETS,EUR,101.31,4,8,26,0,-0.81491596,-0.5795791,100.42,94.18,93.32,96.77,94.54,94.39,90.12,95.6986,93.192,3.0952,0.0089,6.77
2022-08-29,2022,EU_ETS,EUR,102.81,0,8,29,0,-0.84372824,-0.5367705,101.31,100.42,94.18,95.96,94.7,94.71,89.78,96.6657,93.565,3.3739,0.0148,8.11
2022-08-30,2022,EU_ETS,EUR,99.56,1,8,30,0,-0.8528367,-0.5221777,102.81,101.31,100.42,93.32,96.77,95.25,88.47,97.8243,93.9993,3.6934,-0.0316,2.79
2022-08-31,2022,EU_ETS,EUR,96.58,2,8,31,0,-0.86169285,-0.50743026,99.56,102.81,101.31,94.18,95.96,93.18,88.17,98.2229,94.369,3.6759,-0.0299,0.62
2022-09-01,2022,EU_ETS,EUR,97.93,3,9,1,0,-0.8702939,-0.49253273,96.58,99.56,102.81,100.42,93.32,96.67,91.54,98.3114,94.6493,3.5034,0.014,4.61
2022-09-02,2022,EU_ETS,EUR,95.39,4,9,2,0,-0.8786375,-0.47748944,97.93,96.58,99.56,101.31,94.18,100.1,89.86,98.97,94.8623,3.5021,-0.0259,1.21
2022-09-05,2022,EU_ETS,EUR,95.32,0,9,5,0,-0.9020987,-0.43152976,95.39,97.93,96.58,102.81,100.42,95.05,92.75,99.1429,95.0467,3.3729,-0.0007,-5.1
2022-09-06,2022,EU_ETS,EUR,99.67,1,9,6,0,-0.90938824,-0.4159484,95.32,95.39,97.93,99.56,101.31,94.54,93.27,98.4143,95.1323,3.3451,0.0456,-1.64
2022-09-07,2022,EU_ETS,EUR,100.39,2,9,7,0,-0.91640866,-0.40024394,99.67,95.32,95.39,96.58,102.81,94.7,90.75,98.18,95.3457,3.4253,0.0072,-2.42
2022-09-08,2022,EU_ETS,EUR,104.02,3,9,8,0,-0.9231579,-0.38442105,100.39,99.67,95.32,97.93,99.56,96.77,93.89,97.8343,95.667,3.4315,0.0362,4.46
2022-09-09,2022,EU_ETS,EUR,98.85,4,9,9,0,-0.9296339,-0.3684844,104.02,100.39,99.67,95.39,96.58,95.96,92.23,98.4714,96.0047,3.7356,-0.0497,2.27
2022-09-12,2022,EU_ETS,EUR,95.77,0,9,12,0,-0.94740427,-0.32003924,98.85,104.02,100.39,95.32,97.93,93.32,93.2,98.7957,96.2253,3.7003,-0.0312,-2.16
2022-09-13,2022,EU_ETS,EUR,98.78,1,9,13,0,-0.9527693,-0.30369502,95.77,98.85,104.02,99.67,95.39,94.18,87.85,98.4871,96.311,3.6573,0.0314,3.39
